sample_id,sampled_date,analyzed_date,run_or_plate_id,measurement_type,subtype,subsubtype,standard_sample_blank,tech_rep_number,std_co2_amount,std_co2_units,value,units,pre_post_wet,cc_treatment,drying_treatment,sample_type,co2_timepoint_h,notes
023,20220218,20220218,NA,licor,NA,NA,sample,1,NA,NA,2788.571058729437,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
023,20220218,20220218,NA,licor,NA,NA,sample,2,NA,NA,3153.348829188669,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
023,20220218,20220218,NA,licor,NA,NA,sample,3,NA,NA,3054.2930688301763,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
023,20220218,20220218,NA,licor,NA,NA,sample,4,NA,NA,3425.642661544059,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
023,20220218,20220218,NA,licor,NA,NA,sample,5,NA,NA,4020.599099941219,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
036,20220218,20220218,NA,licor,NA,NA,sample,1,NA,NA,2974.9476832908226,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
036,20220218,20220218,NA,licor,NA,NA,sample,2,NA,NA,2732.4702287396476,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
036,20220218,20220218,NA,licor,NA,NA,sample,3,NA,NA,2702.3511345586435,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
036,20220218,20220218,NA,licor,NA,NA,sample,4,NA,NA,1807.5909541812791,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
036,20220218,20220218,NA,licor,NA,NA,sample,5,NA,NA,2983.7869125606,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
040,20220218,20220218,NA,licor,NA,NA,sample,1,NA,NA,264398.6430944643,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
040,20220218,20220218,NA,licor,NA,NA,sample,2,NA,NA,257194.05832482563,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
040,20220218,20220218,NA,licor,NA,NA,sample,3,NA,NA,326657.74447969254,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
040,20220218,20220218,NA,licor,NA,NA,sample,4,NA,NA,281773.86553234624,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
040,20220218,20220218,NA,licor,NA,NA,sample,5,NA,NA,396332.97885656066,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
046,20220218,20220218,NA,licor,NA,NA,sample,1,NA,NA,252203.38682555928,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
046,20220218,20220218,NA,licor,NA,NA,sample,2,NA,NA,224266.47269792177,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
046,20220218,20220218,NA,licor,NA,NA,sample,3,NA,NA,224603.705022657,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
046,20220218,20220218,NA,licor,NA,NA,sample,4,NA,NA,246332.4416206205,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
046,20220218,20220218,NA,licor,NA,NA,sample,5,NA,NA,201683.7825524689,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
098,20220218,20220218,NA,licor,NA,NA,sample,1,NA,NA,2676.3501275476087,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
098,20220218,20220218,NA,licor,NA,NA,sample,2,NA,NA,2782.8015769945064,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
098,20220218,20220218,NA,licor,NA,NA,sample,3,NA,NA,4919.372153449794,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
098,20220218,20220218,NA,licor,NA,NA,sample,4,NA,NA,2218.968915382908,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
098,20220218,20220218,NA,licor,NA,NA,sample,5,NA,NA,2280.5800112528404,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
098,20220218,20220218,NA,licor,NA,NA,sample,6,NA,NA,2775.042835753576,auc,post_co2,no_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
10000ppm,20220218,20220218,NA,licor,NA,NA,standard,1,10000,ppm,10344.0650498716,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220218,20220218,NA,licor,NA,NA,standard,2,10000,ppm,3720.016083725206,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220218,20220218,NA,licor,NA,NA,standard,3,10000,ppm,11844.153538240256,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220218,20220218,NA,licor,NA,NA,standard,4,10000,ppm,15867.126585582912,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220218,20220218,NA,licor,NA,NA,standard,5,10000,ppm,19890.036968067976,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220218,20220218,NA,licor,NA,NA,standard,6,10000,ppm,10715.02586855469,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220218,20220218,NA,licor,NA,NA,standard,1,1000,ppm,758.9756585214636,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220218,20220218,NA,licor,NA,NA,standard,2,1000,ppm,1355.6591080815415,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220218,20220218,NA,licor,NA,NA,standard,3,1000,ppm,1032.1028243869132,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220218,20220218,NA,licor,NA,NA,standard,4,1000,ppm,1597.0225672719166,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220218,20220218,NA,licor,NA,NA,standard,5,1000,ppm,449.4482023541694,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220218,20220218,NA,licor,NA,NA,standard,6,1000,ppm,552.2981761032663,auc,NA,NA,NA,NA,NA,NA
100ppm,20220218,20220218,NA,licor,NA,NA,standard,1,100,ppm,173.95666596266025,auc,NA,NA,NA,NA,NA,NA
100ppm,20220218,20220218,NA,licor,NA,NA,standard,2,100,ppm,137.3498491368439,auc,NA,NA,NA,NA,NA,NA
100ppm,20220218,20220218,NA,licor,NA,NA,standard,3,100,ppm,102.96794471425446,auc,NA,NA,NA,NA,NA,NA
100ppm,20220218,20220218,NA,licor,NA,NA,standard,4,100,ppm,59.85527294961408,auc,NA,NA,NA,NA,NA,NA
100ppm,20220218,20220218,NA,licor,NA,NA,standard,5,100,ppm,94.27838036747724,auc,NA,NA,NA,NA,NA,NA
100ppm,20220218,20220218,NA,licor,NA,NA,standard,6,100,ppm,111.01492118056632,auc,NA,NA,NA,NA,NA,NA
110,20220218,20220218,NA,licor,NA,NA,sample,1,NA,NA,1206495.6569299318,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
110,20220218,20220218,NA,licor,NA,NA,sample,2,NA,NA,1223013.9017012308,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
110,20220218,20220218,NA,licor,NA,NA,sample,3,NA,NA,1465026.0204976965,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
110,20220218,20220218,NA,licor,NA,NA,sample,4,NA,NA,1148047.3322336536,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
110,20220218,20220218,NA,licor,NA,NA,sample,5,NA,NA,2148931.1247035875,auc,post_co2,w_cc,initial,co2_only,96,"used drying two_wk, post_co2 jars"
023,20220219,20220219,NA,licor,NA,NA,sample,1,NA,NA,3319.4122092835496,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
023,20220219,20220219,NA,licor,NA,NA,sample,2,NA,NA,1542.4483732896017,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
023,20220219,20220219,NA,licor,NA,NA,sample,3,NA,NA,3422.849145544371,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
023,20220219,20220219,NA,licor,NA,NA,sample,4,NA,NA,3666.989739533934,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
023,20220219,20220219,NA,licor,NA,NA,sample,5,NA,NA,3835.525383885837,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
023,20220219,20220219,NA,licor,NA,NA,sample,6,NA,NA,3753.947437107376,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
036,20220219,20220219,NA,licor,NA,NA,sample,1,NA,NA,3391.0560151914938,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
036,20220219,20220219,NA,licor,NA,NA,sample,2,NA,NA,3129.233797721259,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
036,20220219,20220219,NA,licor,NA,NA,sample,3,NA,NA,2704.0281783099676,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
036,20220219,20220219,NA,licor,NA,NA,sample,4,NA,NA,2603.25190660008,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
036,20220219,20220219,NA,licor,NA,NA,sample,5,NA,NA,3181.845321589015,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
040,20220219,20220219,NA,licor,NA,NA,sample,1,NA,NA,72690.59031273276,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
040,20220219,20220219,NA,licor,NA,NA,sample,2,NA,NA,145104.03418077165,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
040,20220219,20220219,NA,licor,NA,NA,sample,3,NA,NA,334272.7110495241,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
040,20220219,20220219,NA,licor,NA,NA,sample,4,NA,NA,125643.30982766704,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
040,20220219,20220219,NA,licor,NA,NA,sample,5,NA,NA,127032.01398636156,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
046,20220219,20220219,NA,licor,NA,NA,sample,1,NA,NA,130371.44269436688,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
046,20220219,20220219,NA,licor,NA,NA,sample,2,NA,NA,99878.9458261068,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
046,20220219,20220219,NA,licor,NA,NA,sample,3,NA,NA,108166.07851878207,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
046,20220219,20220219,NA,licor,NA,NA,sample,4,NA,NA,129919.59174592512,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
046,20220219,20220219,NA,licor,NA,NA,sample,5,NA,NA,106292.40407226916,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
098,20220219,20220219,NA,licor,NA,NA,sample,1,NA,NA,2330.283057885743,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
098,20220219,20220219,NA,licor,NA,NA,sample,2,NA,NA,2387.7148051545496,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
098,20220219,20220219,NA,licor,NA,NA,sample,3,NA,NA,1348.7010092012504,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
098,20220219,20220219,NA,licor,NA,NA,sample,4,NA,NA,2591.3768632989554,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
098,20220219,20220219,NA,licor,NA,NA,sample,5,NA,NA,2230.9109452725083,auc,post_co2,no_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
10000ppm,20220219,20220219,NA,licor,NA,NA,standard,1,10000,ppm,10965.868998241069,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220219,20220219,NA,licor,NA,NA,standard,2,10000,ppm,11721.52571766426,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220219,20220219,NA,licor,NA,NA,standard,3,10000,ppm,4648.028394421017,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220219,20220219,NA,licor,NA,NA,standard,4,10000,ppm,11617.245236103165,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220219,20220219,NA,licor,NA,NA,standard,5,10000,ppm,8425.082472849004,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220219,20220219,NA,licor,NA,NA,standard,6,10000,ppm,11494.229695732076,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220219,20220219,NA,licor,NA,NA,standard,1,1000,ppm,546.3539834621047,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220219,20220219,NA,licor,NA,NA,standard,2,1000,ppm,1431.2433399066963,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220219,20220219,NA,licor,NA,NA,standard,3,1000,ppm,2327.8594718067006,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220219,20220219,NA,licor,NA,NA,standard,4,1000,ppm,1008.5136386827684,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220219,20220219,NA,licor,NA,NA,standard,5,1000,ppm,1115.3824826631962,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220219,20220219,NA,licor,NA,NA,standard,6,1000,ppm,749.55655859451,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220219,20220219,NA,licor,NA,NA,standard,7,1000,ppm,1442.2459349311534,auc,NA,NA,NA,NA,NA,NA
100ppm,20220219,20220219,NA,licor,NA,NA,standard,1,100,ppm,26.506367245039065,auc,NA,NA,NA,NA,NA,NA
100ppm,20220219,20220219,NA,licor,NA,NA,standard,2,100,ppm,241.629894656971,auc,NA,NA,NA,NA,NA,NA
100ppm,20220219,20220219,NA,licor,NA,NA,standard,3,100,ppm,87.68460087261205,auc,NA,NA,NA,NA,NA,NA
100ppm,20220219,20220219,NA,licor,NA,NA,standard,4,100,ppm,154.98859483668517,auc,NA,NA,NA,NA,NA,NA
100ppm,20220219,20220219,NA,licor,NA,NA,standard,5,100,ppm,46.628690741496975,auc,NA,NA,NA,NA,NA,NA
100ppm,20220219,20220219,NA,licor,NA,NA,standard,6,100,ppm,165.60597171057591,auc,NA,NA,NA,NA,NA,NA
110,20220219,20220219,NA,licor,NA,NA,sample,1,NA,NA,384698.8617776294,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
110,20220219,20220219,NA,licor,NA,NA,sample,2,NA,NA,207150.94847247217,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
110,20220219,20220219,NA,licor,NA,NA,sample,3,NA,NA,303960.0402677669,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
110,20220219,20220219,NA,licor,NA,NA,sample,4,NA,NA,467529.403086766,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
110,20220219,20220219,NA,licor,NA,NA,sample,5,NA,NA,538658.5281018451,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
110,20220219,20220219,NA,licor,NA,NA,sample,6,NA,NA,737652.9168672055,auc,post_co2,w_cc,initial,co2_only,120,"used drying two_wk, post_co2 jars"
033,20220222,20220222,NA,licor,NA,NA,sample,1,NA,NA,9776.85402734041,auc,post_co2,w_cc,one_wk,co2_only,0,NA
033,20220222,20220222,NA,licor,NA,NA,sample,2,NA,NA,5551.695281050695,auc,post_co2,w_cc,one_wk,co2_only,0,NA
033,20220222,20220222,NA,licor,NA,NA,sample,3,NA,NA,10303.30456723272,auc,post_co2,w_cc,one_wk,co2_only,0,NA
033,20220222,20220222,NA,licor,NA,NA,sample,4,NA,NA,9278.46460488618,auc,post_co2,w_cc,one_wk,co2_only,0,NA
033,20220222,20220222,NA,licor,NA,NA,sample,5,NA,NA,8677.258588855108,auc,post_co2,w_cc,one_wk,co2_only,0,NA
092,20220222,20220222,NA,licor,NA,NA,sample,1,NA,NA,24333.84886320199,auc,post_co2,w_cc,one_wk,co2_only,0,NA
092,20220222,20220222,NA,licor,NA,NA,sample,2,NA,NA,26200.5654927095,auc,post_co2,w_cc,one_wk,co2_only,0,NA
092,20220222,20220222,NA,licor,NA,NA,sample,3,NA,NA,19666.475489892557,auc,post_co2,w_cc,one_wk,co2_only,0,NA
092,20220222,20220222,NA,licor,NA,NA,sample,4,NA,NA,27858.905954483213,auc,post_co2,w_cc,one_wk,co2_only,0,NA
092,20220222,20220222,NA,licor,NA,NA,sample,5,NA,NA,22951.222174896306,auc,post_co2,w_cc,one_wk,co2_only,0,NA
10000ppm,20220222,20220222,NA,licor,NA,NA,standard,1,10000,ppm,18445.722824303575,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220222,20220222,NA,licor,NA,NA,standard,2,10000,ppm,4375.66320725248,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220222,20220222,NA,licor,NA,NA,standard,3,10000,ppm,12720.882688982612,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220222,20220222,NA,licor,NA,NA,standard,4,10000,ppm,18240.68525689903,auc,NA,NA,NA,NA,NA,NA
10000ppm,20220222,20220222,NA,licor,NA,NA,standard,5,10000,ppm,9983.807344492569,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220222,20220222,NA,licor,NA,NA,standard,1,1000,ppm,1078.0420731987392,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220222,20220222,NA,licor,NA,NA,standard,2,1000,ppm,2126.799851808783,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220222,20220222,NA,licor,NA,NA,standard,3,1000,ppm,471.7698539724427,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220222,20220222,NA,licor,NA,NA,standard,4,1000,ppm,1213.5599391058563,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220222,20220222,NA,licor,NA,NA,standard,5,1000,ppm,521.5422111508138,auc,NA,NA,NA,NA,NA,NA
1000ppm,20220222,20220222,NA,licor,NA,NA,standard,6,1000,ppm,417.8000398190907,auc,NA,NA,NA,NA,NA,NA
100ppm,20220222,20220222,NA,licor,NA,NA,standard,1,100,ppm,38.552423745525104,auc,NA,NA,NA,NA,NA,NA
100ppm,20220222,20220222,NA,licor,NA,NA,standard,2,100,ppm,183.25887606520664,auc,NA,NA,NA,NA,NA,NA
100ppm,20220222,20220222,NA,licor,NA,NA,standard,3,100,ppm,201.79446783238495,auc,NA,NA,NA,NA,NA,NA
100ppm,20220222,20220222,NA,licor,NA,NA,standard,4,100,ppm,215.95073455125672,auc,NA,NA,NA,NA,NA,NA
100ppm,20220222,20220222,NA,licor,NA,NA,standard,5,100,ppm,60.73143005628339,auc,NA,NA,NA,NA,NA,NA
102,20220222,20220222,NA,licor,NA,NA,sample,1,NA,NA,654.6946949539846,auc,post_co2,no_cc,one_wk,co2_only,0,NA
102,20220222,20220222,NA,licor,NA,NA,sample,2,NA,NA,968.9407415248196,auc,post_co2,no_cc,one_wk,co2_only,0,NA
102,20220222,20220222,NA,licor,NA,NA,sample,3,NA,NA,921.632610437618,auc,post_co2,no_cc,one_wk,co2_only,0,NA
102,20220222,20220222,NA,licor,NA,NA,sample,4,NA,NA,812.3341027668517,auc,post_co2,no_cc,one_wk,co2_only,0,NA
102,20220222,20220222,NA,licor,NA,NA,sample,5,NA,NA,1000.1067684796926,auc,post_co2,no_cc,one_wk,co2_only,0,NA
105,20220222,20220222,NA,licor,NA,NA,sample,1,NA,NA,910.8565296710224,auc,post_co2,no_cc,one_wk,co2_only,0,NA
105,20220222,20220222,NA,licor,NA,NA,sample,2,NA,NA,1600.6358501364157,auc,post_co2,no_cc,one_wk,co2_only,0,NA
105,20220222,20220222,NA,licor,NA,NA,sample,3,NA,NA,1125.6484308652084,auc,post_co2,no_cc,one_wk,co2_only,0,NA
105,20220222,20220222,NA,licor,NA,NA,sample,4,NA,NA,963.0973750962116,auc,post_co2,no_cc,one_wk,co2_only,0,NA
105,20220222,20220222,NA,licor,NA,NA,sample,5,NA,NA,1084.899448639526,auc,post_co2,no_cc,one_wk,co2_only,0,NA
113,20220222,20220222,NA,licor,NA,NA,sample,1,NA,NA,28901.378644367014,auc,post_co2,w_cc,one_wk,co2_only,0,NA
113,20220222,20220222,NA,licor,NA,NA,sample,2,NA,NA,33416.84602739577,auc,post_co2,w_cc,one_wk,co2_only,0,NA
113,20220222,20220222,NA,licor,NA,NA,sample,3,NA,NA,33268.26197703132,auc,post_co2,w_cc,one_wk,co2_only,0,NA
113,20220222,20220222,NA,licor,NA,NA,sample,4,NA,NA,41455.44405772062,auc,post_co2,w_cc,one_wk,co2_only,0,NA
113,20220222,20220222,NA,licor,NA,NA,sample,5,NA,NA,31479.942440922274,auc,post_co2,w_cc,one_wk,co2_only,0,NA
115,20220222,20220222,NA,licor,NA,NA,sample,1,NA,NA,893.7925901723235,auc,post_co2,no_cc,one_wk,co2_only,0,NA
115,20220222,20220222,NA,licor,NA,NA,sample,2,NA,NA,372.4681388107905,auc,post_co2,no_cc,one_wk,co2_only,0,NA
115,20220222,20220222,NA,licor,NA,NA,sample,3,NA,NA,851.466146578955,auc,post_co2,no_cc,one_wk,co2_only,0,NA
115,20220222,20220222,NA,licor,NA,NA,sample,4,NA,NA,1057.415204098728,auc,post_co2,no_cc,one_wk,co2_only,0,NA
115,20220222,20220222,NA,licor,NA,NA,sample,5,NA,NA,813.4576662582401,auc,post_co2,no_cc,one_wk,co2_only,0,NA
006,20220223,20220223,NA,licor,NA,NA,sample,1,NA,NA,4769.147913814263,auc,post,no_cc,one_wk,core,24,NA
006,20220223,20220223,NA,licor,NA,NA,sample,2,NA,NA,4421.5578887135225,auc,post,no_cc,one_wk,core,24,NA
006,20220223,20220223,NA,licor,NA,NA,sample,3,NA,NA,3209.590253636527,auc,post,no_cc,one_wk,core,24,NA
006,20220223,20220223,NA,licor,NA,NA,sample,4,NA,NA,4132.918260580826,auc,post,no_cc,one_wk,core,24,NA
006,20220223,20220223,NA,licor,NA,NA,sample,5,NA,NA,5113.403967584095,auc,post,no_cc,one_wk,core,24,NA
012,20220223,20220223,NA,licor,NA,NA,sample,1,NA,NA,3237.70770209427,auc,post,no_cc,one_wk,core,24,NA
012,20220223,20220223,NA,licor,NA,NA,sample,2,NA,NA,3898.376043130613,auc,post,no_cc,one_wk,core,24,NA
012,20220223,20220223,NA,licor,NA,NA,sample,3,NA,NA,3046.8509065341996,auc,post,no_cc,one_wk,core,24,NA
012,20220223,20220223,NA,licor,NA,NA,sample,4,NA,NA,4335.910994511934,auc,post,no_cc,one_wk,core,24,NA
012,20220223,20220223,NA,licor,NA,NA,sample,5,NA,NA,3654.835176207771,auc,post,no_cc,one_wk,core,24,NA
012,20220223,20220223,NA,licor,NA,NA,sample,6,NA,NA,2812.5752512373274,auc,post,no_cc,one_wk,core,24,NA
018,20220223,20220223,NA,licor,NA,NA,sample,1,NA,NA,4187.679091473754,auc,post,no_cc,one_wk,core,24,NA
018,20220223,20220223,NA,licor,NA,NA,sample,2,NA,NA,3939.8046623635073,auc,post,no_cc,one_wk,core,24,NA
018,20220223,20220223,NA,licor,NA,NA,sample,3,NA,NA,2161.7188421633296,auc,post,no_cc,one_wk,core,24,NA
018,20220223,20220223,NA,licor,NA,NA,sample,4,NA,NA,3163.0376883379904,auc,post,no_cc,one_wk,core,24,NA
018,20220223,20220223,NA,licor,NA,NA,sample,5,NA,NA,3769.361405438546,auc,post,no_cc,one_wk,core,24,NA
018,20220223,20220223,NA,licor,NA,NA,sample,6,NA,NA,3312.114952229834,auc,post,no_cc,one_wk,core,24,NA
031,20220223,20220223,NA,licor,NA,NA,sample,1,NA,NA,69425.66690156865,auc,post,w_cc,one_wk,core,24,NA
031,20220223,20220223,NA,licor,NA,NA,sample,2,NA,NA,91327.73523238034,auc,post,w_cc,one_wk,core,24,NA
031,20220223,20220223,NA,licor,NA,NA,sample,3,NA,NA,88621.05763303963,auc,post,w_cc,one_wk,core,24,NA
031,20220223,20220223,NA,licor,NA,NA,sample,4,NA,NA,121672.25964066776,auc,post,w_cc,one_wk,core,24,NA
031,20220223,20220223,NA,licor,NA,NA,sample,5,NA,NA,131773.06394355503,auc,post,w_cc,one_wk,core,24,NA
031,20220223,20220223,NA,licor,NA,NA,sample,6,NA,NA,97796.51903333126,auc,post,w_cc,one_wk,core,24,NA
033,20220223,20220223,NA,licor,NA,NA,sample,1,NA,NA,75064.66169776401,auc,post_co2,w_cc,one_wk,co2_only,24,NA
033,20220223,20220223,NA,licor,NA,NA,sample,2,NA,NA,42697.18141680231,auc,post_co2,w_cc,one_wk,co2_only,24,NA
033,20220223,20220223,NA,licor,NA,NA,sample,3,NA,NA,46246.15312861743,auc,post_co2,w_cc,one_wk,co2_only,24,NA
033,20220223,20220223,NA,licor,NA,NA,sample,4,NA,NA,38910.29884626167,auc,post_co2,w_cc,one_wk,co2_only,24,NA
033,20220223,20220223,NA,licor,NA,NA,sample,5,NA,NA,52946.49288170234,auc,post_co2,w_cc,one_wk,co2_only,24,NA
033,20220223,20220223,NA,licor,NA,NA,sample,6,NA,NA,52184.837641777485,auc,post_co2,w_cc,one_wk,co2_only,24,NA
041,20220223,20220223,NA,licor,NA,NA,sample,1,NA,NA,3726.5606904277465,auc,post,no_cc,one_wk,core,24,NA
041,20220223,20220223,NA,licor,NA,NA,sample,2,NA,NA,3913.0205046981305,auc,post,no_cc,one_wk,core,24,NA
041,20220223,20220223,NA,licor,NA,NA,sample,3,NA,NA,4410.985578446312,auc,post,no_cc,one_wk,core,24,NA
041,20220223,20220223,NA,licor,NA,NA,sample,4,NA,NA,3478.611107410322,auc,post,no_cc,one_wk,core,24,NA
041,20220223,20220223,NA,licor,NA,NA,sample,5,NA,NA,3772.454957530126,auc,post,no_cc,one_wk,core,24,NA
041,20220223,20220223,NA,licor,NA,NA,sample,6,NA,NA,4651.758412514155,auc,post,no_cc,one_wk,core,24,NA
050,20220223,20220223,NA,licor,NA,NA,sample,1,NA,NA,4432.3932305158505,auc,post,no_cc,one_wk,core,24,NA
050,20220223,20220223,NA,licor,NA,NA,sample,2,NA,NA,3660.775234906023,auc,post,no_cc,one_wk,core,24,NA
050,20220223,20220223,NA,licor,NA,NA,sample,3,NA,NA,3772.36541738534,auc,post,no_cc,one_wk,core,24,NA
